"date","route","rides"
2011-03-10,3,11788
2011-03-11,3,9875
2011-03-12,3,2542
2011-03-13,3,1928
2011-03-14,3,6850
2011-03-15,3,6964
2011-03-16,3,7009
2011-03-17,3,8622
2011-03-18,3,5860
2011-03-19,3,2712
2011-03-20,3,1971
2011-03-21,3,10956
2011-03-22,3,11248
2011-03-23,3,10792
2011-03-24,3,11986
2011-03-25,3,10166
2011-03-26,3,3318
2011-03-27,3,2371
2011-03-28,3,11329
2011-03-29,3,12488
2011-03-30,3,12062
2011-03-31,3,11676
2011-04-01,3,11034
2011-04-02,3,3720
2011-04-03,3,2375
2011-04-04,3,11480
2011-04-05,3,11873
2011-04-06,3,11531
2011-04-07,3,11631
2011-04-08,3,9985
2011-04-09,3,3481
2011-04-10,3,2280
2011-04-11,3,11246
2011-04-12,3,11549
2011-04-13,3,11665
2011-04-14,3,11270
2011-04-15,3,9880
2011-04-16,3,3288
2011-04-17,3,2242
2011-04-18,3,11184
2011-04-19,3,12073
2011-04-20,3,11612
2011-04-21,3,11697
2011-04-22,3,9224
2011-04-23,3,2925
2011-04-24,3,2159
2011-04-25,3,10535
2011-04-26,3,11167
2011-04-27,3,11599
2011-04-28,3,11954
2011-04-29,3,10009
2011-04-30,3,2948
2011-05-01,3,2199
2011-05-02,3,11122
2011-05-03,3,11470
2011-05-04,3,10823
2011-05-05,3,10994
2011-05-06,3,9517
2011-05-07,3,3702
2011-05-08,3,2224
2011-05-09,3,8340
2011-05-10,3,9725
2011-05-11,3,8940
2011-05-12,3,8681
2011-05-13,3,8666
2011-05-14,3,3435
2011-05-15,3,2376
2011-05-16,3,6888
2011-05-17,3,6995
2011-05-18,3,6714
2011-05-19,3,6576
2011-05-20,3,6490
2011-05-21,3,2773
2011-05-22,3,1806
2011-05-23,3,6682
2011-05-24,3,6841
2011-05-25,3,6728
2011-05-26,3,6956
2011-05-27,3,6167
2011-05-28,3,2734
2011-05-29,3,1944
2011-05-30,3,1872
2011-05-31,3,6656
2011-06-01,3,7162
2011-06-02,3,6620
2011-06-03,3,6606
2011-06-04,3,3331
2011-06-05,3,2194
2011-06-06,3,7099
2011-06-07,3,6971
2011-06-08,3,7001
2011-06-09,3,7224
2011-06-10,3,6758
2011-06-11,3,2982
2011-06-12,3,2129
2011-06-13,3,6963
2011-06-14,3,7239
2011-06-15,3,7325
2011-06-16,3,7165
2011-06-17,3,6695
2011-06-18,3,2691
2011-06-19,3,2264
2011-06-20,3,6991
2011-06-21,3,7258
2011-06-22,3,7070
2011-06-23,3,6916
2011-06-24,3,6786
2011-06-25,3,3221
2011-06-26,3,2269
2011-06-27,3,7221
2011-06-28,3,7173
2011-06-29,3,7622
2011-06-30,3,7112
2011-07-01,3,6186
2011-07-02,3,2802
2011-07-03,3,2098
2011-07-04,3,2483
2011-07-05,3,6812
2011-07-06,3,7288
2011-07-07,3,6940
2011-07-08,3,6811
2011-07-09,3,2888
2011-07-10,3,2231
2011-07-11,3,6883
2011-07-12,3,6911
2011-07-13,3,7191
2011-07-14,3,6735
2011-07-15,3,6097
2011-07-16,3,3087
2011-07-17,3,2052
2011-07-18,3,6909
2011-07-19,3,6819
2011-07-20,3,7106
2011-07-21,3,7369
2011-07-22,3,6837
2011-07-23,3,2957
2011-07-24,3,2462
2011-07-25,3,6776
2011-07-26,3,7144
2011-07-27,3,7019
2011-07-28,3,7320
2011-07-29,3,6609
2011-07-30,3,2652
2011-07-31,3,2023
2011-08-01,3,6387
2011-08-02,3,7188
2011-08-03,3,7689
2011-08-04,3,7124
2011-08-05,3,6662
2011-08-06,3,2863
2011-08-07,3,2317
2011-08-08,3,6919
2011-08-09,3,7329
2011-08-10,3,7358
2011-08-11,3,7228
2011-08-12,3,6345
2011-08-13,3,2405
2011-08-14,3,2142
2011-08-15,3,6627
2011-08-16,3,6535
2011-08-17,3,6935
2011-08-18,3,6949
2011-08-19,3,6583
2011-08-20,3,2989
2011-08-21,3,2253
2011-08-22,3,7054
2011-08-23,3,7278
2011-08-24,3,7634
2011-08-25,3,8478
2011-08-26,3,8272
2011-08-27,3,4404
2011-08-28,3,3261
2011-08-29,3,8184
2011-08-30,3,7783
2011-08-31,3,7903
2011-09-01,3,8874
2011-09-02,3,9191
2011-09-03,3,4023
2011-09-04,3,3328
2011-09-05,3,4193
2011-09-06,3,11986
2011-09-07,3,12043
2011-09-08,3,11766
2011-09-09,3,10309
2011-09-10,3,3957
2011-09-11,3,2626
2011-09-12,3,11259
2011-09-13,3,11839
2011-09-14,3,11581
2011-09-15,3,11523
2011-09-16,3,10684
2011-09-17,3,3912
2011-09-18,3,2598
2011-09-19,3,11781
2011-09-20,3,12238
2011-09-21,3,12378
2011-09-22,3,12285
2011-09-23,3,11128
2011-09-24,3,3702
2011-09-25,3,2670
2011-09-26,3,11911
2011-09-27,3,12179
2011-09-28,3,11972
2011-09-29,3,11981
2011-09-30,3,10601
2011-10-01,3,3518
2011-10-02,3,2443
2011-10-03,3,11863
2011-10-04,3,11896
2011-10-05,3,12133
2011-10-06,3,11989
2011-10-07,3,10755
2011-10-08,3,3951
2011-10-09,3,2632
2011-10-10,3,11283
2011-10-11,3,12420
2011-10-12,3,12045
2011-10-13,3,12055
2011-10-14,3,10556
2011-10-15,3,3536
2011-10-16,3,2505
2011-10-17,3,11788
2011-10-18,3,12422
2011-10-19,3,11913
2011-10-20,3,11439
2011-10-21,3,10492
2011-10-22,3,3399
2011-10-23,3,2295
2011-10-24,3,11777
2011-10-25,3,12171
2011-10-26,3,12441
2011-10-27,3,12630
2011-10-28,3,10390
2011-10-29,3,3368
2011-10-30,3,2456
2011-10-31,3,11711
2011-11-01,3,12252
2011-11-02,3,12138
2011-11-03,3,12635
2011-11-04,3,10660
2011-11-05,3,3158
2011-11-06,3,2077
2011-11-07,3,11980
2011-11-08,3,12219
2011-11-09,3,12484
2011-11-10,3,12316
2011-11-11,3,10160
2011-11-12,3,3333
2011-11-13,3,2344
2011-11-14,3,11422
2011-11-15,3,12098
2011-11-16,3,12435
2011-11-17,3,12240
2011-11-18,3,11026
2011-11-19,3,3127
2011-11-20,3,2485
2011-11-21,3,12449
2011-11-22,3,12178
2011-11-23,3,9372
2011-11-24,3,1372
2011-11-25,3,2746
2011-11-26,3,2249
2011-11-27,3,1985
2011-11-28,3,11646
2011-11-29,3,12499
2011-11-30,3,12430
2011-12-01,3,13036
2011-12-02,3,11016
2011-12-03,3,3646
2011-12-04,3,2616
2011-12-05,3,12043
2011-12-06,3,12473
2011-12-07,3,12759
2011-12-08,3,12597
2011-12-09,3,10763
2011-12-10,3,3708
2011-12-11,3,2493
2011-12-12,3,12053
2011-12-13,3,12274
2011-12-14,3,11961
2011-12-15,3,9145
2011-12-16,3,9734
2011-12-17,3,3936
2011-12-18,3,2598
2011-12-19,3,9761
2011-12-20,3,9540
2011-12-21,3,8995
2011-12-22,3,7557
2011-12-23,3,4757
2011-12-24,3,1778
2011-12-25,3,892
2011-12-26,3,2228
2011-12-27,3,4319
2011-12-28,3,5143
2011-12-29,3,5223
2011-12-30,3,5189
2011-12-31,3,2939
2012-01-01,3,1824
2012-01-02,3,2253
2012-01-03,3,5980
2012-01-04,3,6432
2012-01-05,3,7018
2012-01-06,3,6742
2012-01-07,3,2418
2012-01-08,3,1812
2012-01-09,3,7025
2012-01-10,3,7739
2012-01-11,3,7229
2012-01-12,3,7177
2012-01-13,3,6680
2012-01-14,3,2818
2012-01-15,3,2524
2012-01-16,3,4837
2012-01-17,3,12485
2012-01-18,3,12298
2012-01-19,3,11957
2012-01-20,3,10875
2012-01-21,3,3230
2012-01-22,3,2144
2012-01-23,3,12627
2012-01-24,3,12842
2012-01-25,3,12994
2012-01-26,3,12702
2012-01-27,3,10977
2012-01-28,3,3471
2012-01-29,3,2420
2012-01-30,3,12077
2012-01-31,3,12832
2012-02-01,3,12879
2012-02-02,3,12748
2012-02-03,3,11017
2012-02-04,3,3557
2012-02-05,3,2141
2012-02-06,3,12116
2012-02-07,3,12958
2012-02-08,3,12711
2012-02-09,3,12640
2012-02-10,3,10776
2012-02-11,3,3194
2012-02-12,3,1946
2012-02-13,3,12022
2012-02-14,3,12840
2012-02-15,3,12418
2012-02-16,3,12469
2012-02-17,3,10658
2012-02-18,3,3264
2012-02-19,3,2304
2012-02-20,3,10461
2012-02-21,3,12451
2012-02-22,3,11817
2012-02-23,3,12032
2012-02-24,3,10505
2012-02-25,3,2934
2012-02-26,3,2197
2012-02-27,3,12087
2012-02-28,3,12473
2012-02-29,3,11962
2012-03-01,3,12858
2012-03-02,3,11088
2012-03-03,3,3212
2012-03-04,3,2554
2012-03-05,3,11963
2012-03-06,3,12316
2012-03-07,3,12243
2012-03-08,3,12127
2012-03-09,3,10286
2012-03-10,3,2998
2012-03-11,3,2062
2012-03-12,3,6447
2012-03-13,3,6983
2012-03-14,3,7114
2012-03-15,3,6601
2012-03-16,3,5969
2012-03-17,3,5017
2012-03-18,3,2449
2012-03-19,3,11116
2012-03-20,3,11637
2012-03-21,3,11781
2012-03-22,3,11850
2012-03-23,3,10091
2012-03-24,3,3442
2012-03-25,3,2013
2012-03-26,3,11541
2012-03-27,3,11766
2012-03-28,3,11572
2012-03-29,3,11712
2012-03-30,3,10303
2012-03-31,3,3304
2012-04-01,3,2590
2012-04-02,3,11115
2012-04-03,3,11363
2012-04-04,3,11364
2012-04-05,3,11399
2012-04-06,3,9466
2012-04-07,3,2766
2012-04-08,3,1809
2012-04-09,3,11381
2012-04-10,3,12038
2012-04-11,3,11862
2012-04-12,3,11502
2012-04-13,3,10013
2012-04-14,3,3767
2012-04-15,3,2381
2012-04-16,3,11166
2012-04-17,3,11809
2012-04-18,3,11626
2012-04-19,3,11846
2012-04-20,3,10226
2012-04-21,3,3115
2012-04-22,3,2528
2012-04-23,3,11156
2012-04-24,3,11459
2012-04-25,3,11310
2012-04-26,3,11138
2012-04-27,3,10416
2012-04-28,3,3090
2012-04-29,3,2632
2012-04-30,3,10941
2012-05-01,3,11676
2012-05-02,3,10983
2012-05-03,3,11065
2012-05-04,3,9844
2012-05-05,3,3100
2012-05-06,3,2558
2012-05-07,3,8872
2012-05-08,3,9743
2012-05-09,3,9148
2012-05-10,3,8991
2012-05-11,3,8494
2012-05-12,3,4057
2012-05-13,3,2517
2012-05-14,3,7069
2012-05-15,3,7353
2012-05-16,3,6959
2012-05-17,3,6945
2012-05-18,3,6775
2012-05-19,3,3237
2012-05-20,3,1953
2012-05-21,3,6590
2012-05-22,3,6818
2012-05-23,3,6984
2012-05-24,3,6457
2012-05-25,3,6723
2012-05-26,3,2317
2012-05-27,3,1970
2012-05-28,3,2458
2012-05-29,3,6905
2012-05-30,3,7270
2012-05-31,3,6839
2012-06-01,3,7162
2012-06-02,3,3602
2012-06-03,3,2164
2012-06-04,3,6539
2012-06-05,3,7163
2012-06-06,3,6982
2012-06-07,3,7007
2012-06-08,3,6788
2012-06-09,3,3295
2012-06-10,3,2204
2012-06-11,3,6782
2012-06-12,3,7084
2012-06-13,3,7220
2012-06-14,3,6252
2012-06-15,3,6808
2012-06-16,3,3001
2012-06-17,3,2059
2012-06-18,3,6946
2012-06-19,3,7217
2012-06-20,3,6732
2012-06-21,3,7198
2012-06-22,3,6792
2012-06-23,3,3170
2012-06-24,3,2682
2012-06-25,3,7206
2012-06-26,3,7335
2012-06-27,3,7544
2012-06-28,3,7345
2012-06-29,3,6826
2012-06-30,3,3249
2012-07-01,3,2409
2012-07-02,3,7055
2012-07-03,3,6827
2012-07-04,3,2521
2012-07-05,3,6287
2012-07-06,3,6354
2012-07-07,3,2790
2012-07-08,3,2276
2012-07-09,3,6911
2012-07-10,3,7328
2012-07-11,3,7142
2012-07-12,3,7384
2012-07-13,3,6636
2012-07-14,3,2790
2012-07-15,3,2267
2012-07-16,3,7000
2012-07-17,3,7302
2012-07-18,3,7103
2012-07-19,3,7138
2012-07-20,3,6522
2012-07-21,3,2980
2012-07-22,3,2052
2012-07-23,3,7038
2012-07-24,3,6883
2012-07-25,3,6858
2012-07-26,3,7518
2012-07-27,3,6645
2012-07-28,3,2877
2012-07-29,3,2220
2012-07-30,3,6843
2012-07-31,3,6862
2012-08-01,3,7222
2012-08-02,3,6926
2012-08-03,3,6693
2012-08-04,3,2650
2012-08-05,3,2359
2012-08-06,3,6673
2012-08-07,3,6744
2012-08-08,3,6643
2012-08-09,3,6845
2012-08-10,3,6578
2012-08-11,3,3131
2012-08-12,3,2141
2012-08-13,3,7013
2012-08-14,3,6999
2012-08-15,3,6768
2012-08-16,3,6663
2012-08-17,3,6605
2012-08-18,3,2945
2012-08-19,3,2281
2012-08-20,3,6586
2012-08-21,3,7221
2012-08-22,3,6648
2012-08-23,3,7120
2012-08-24,3,7317
2012-08-25,3,3513
2012-08-26,3,3171
2012-08-27,3,7832
2012-08-28,3,8155
2012-08-29,3,8200
2012-08-30,3,7980
2012-08-31,3,8282
2012-09-01,3,4758
2012-09-02,3,3570
2012-09-03,3,4078
2012-09-04,3,11565
2012-09-05,3,11387
2012-09-06,3,11165
2012-09-07,3,10818
2012-09-08,3,4509
2012-09-09,3,2841
2012-09-10,3,11612
2012-09-11,3,11763
2012-09-12,3,11927
2012-09-13,3,11971
2012-09-14,3,10486
2012-09-15,3,4406
2012-09-16,3,2865
2012-09-17,3,11884
2012-09-18,3,12220
2012-09-19,3,12163
2012-09-20,3,12153
2012-09-21,3,10789
2012-09-22,3,4249
2012-09-23,3,2644
2012-09-24,3,12134
2012-09-25,3,12187
2012-09-26,3,12015
2012-09-27,3,12269
2012-09-28,3,10987
2012-09-29,3,4276
2012-09-30,3,2671
2012-10-01,3,12094
2012-10-02,3,12005
2012-10-03,3,12434
2012-10-04,3,12274
2012-10-05,3,10978
2012-10-06,3,4023
2012-10-07,3,2732
2012-10-08,3,11659
2012-10-09,3,12422
2012-10-10,3,12364
2012-10-11,3,12268
2012-10-12,3,10987
2012-10-13,3,4774
2012-10-14,3,2702
2012-10-15,3,12185
2012-10-16,3,12303
2012-10-17,3,11834
2012-10-18,3,11713
2012-10-19,3,10307
2012-10-20,3,3833
2012-10-21,3,2504
2012-10-22,3,12066
2012-10-23,3,12167
2012-10-24,3,12124
2012-10-25,3,12236
2012-10-26,3,10475
2012-10-27,3,4083
2012-10-28,3,2354
2012-10-29,3,11867
2012-10-30,3,12494
2012-10-31,3,12843
2012-11-01,3,12561
2012-11-02,3,11420
2012-11-03,3,3986
2012-11-04,3,2552
2012-11-05,3,12032
2012-11-06,3,12532
2012-11-07,3,12416
2012-11-08,3,12028
2012-11-09,3,11007
2012-11-10,3,4144
2012-11-11,3,2350
2012-11-12,3,11438
2012-11-13,3,12554
2012-11-14,3,12960
2012-11-15,3,12193
2012-11-16,3,11043
2012-11-17,3,4097
2012-11-18,3,2529
2012-11-19,3,11857
2012-11-20,3,11765
2012-11-21,3,9298
2012-11-22,3,1376
2012-11-23,3,2714
2012-11-24,3,2748
2012-11-25,3,1953
2012-11-26,3,11558
2012-11-27,3,12466
2012-11-28,3,12197
2012-11-29,3,12076
2012-11-30,3,11162
2012-12-01,3,4300
2012-12-02,3,2577
2012-12-03,3,12404
2012-12-04,3,12374
2012-12-05,3,12520
2012-12-06,3,12043
2012-12-07,3,10952
2012-12-08,3,4444
2012-12-09,3,2592
2012-12-10,3,11928
2012-12-11,3,11999
2012-12-12,3,12549
2012-12-13,3,9695
2012-12-14,3,9580
2012-12-15,3,5528
2012-12-16,3,2482
2012-12-17,3,9619
2012-12-18,3,9683
2012-12-19,3,8774
2012-12-20,3,8812
2012-12-21,3,6842
2012-12-22,3,2934
2012-12-23,3,1728
2012-12-24,3,2232
2012-12-25,3,854
2012-12-26,3,4454
2012-12-27,3,4842
2012-12-28,3,5003
2012-12-29,3,2536
2012-12-30,3,1980
2012-12-31,3,4722
2013-01-01,3,1537
2013-01-02,3,5652
2013-01-03,3,6664
2013-01-04,3,6256
2013-01-05,3,2713
2013-01-06,3,1638
2013-01-07,3,6758
2013-01-08,3,6821
2013-01-09,3,7220
2013-01-10,3,7011
2013-01-11,3,6780
2013-01-12,3,2800
2013-01-13,3,1772
2013-01-14,3,7156
2013-01-15,3,7360
2013-01-16,3,7614
2013-01-17,3,7534
2013-01-18,3,7647
2013-01-19,3,3335
2013-01-20,3,1860
2013-01-21,3,3409
2013-01-22,3,11316
2013-01-23,3,12553
2013-01-24,3,11829
2013-01-25,3,10745
2013-01-26,3,4186
2013-01-27,3,2228
2013-01-28,3,12784
2013-01-29,3,12665
2013-01-30,3,12491
2013-01-31,3,11821
2013-02-01,3,10181
2013-02-02,3,3926
2013-02-03,3,2250
2013-02-04,3,12424
2013-02-05,3,12752
2013-02-06,3,12647
2013-02-07,3,12546
2013-02-08,3,11176
2013-02-09,3,3706
2013-02-10,3,2076
2013-02-11,3,12310
2013-02-12,3,12550
2013-02-13,3,12829
2013-02-14,3,12409
2013-02-15,3,10836
2013-02-16,3,3910
2013-02-17,3,2364
2013-02-18,3,10979
2013-02-19,3,12018
2013-02-20,3,12598
2013-02-21,3,12157
2013-02-22,3,10988
2013-02-23,3,4014
2013-02-24,3,2555
2013-02-25,3,12163
2013-02-26,3,12221
2013-02-27,3,12433
2013-02-28,3,12380
2013-03-01,3,10843
2013-03-02,3,4024
2013-03-03,3,2505
2013-03-04,3,12307
2013-03-05,3,11187
2013-03-06,3,12450
2013-03-07,3,12263
2013-03-08,3,10255
2013-03-09,3,3674
2013-03-10,3,2440
2013-03-11,3,11720
2013-03-12,3,12028
2013-03-13,3,12315
2013-03-14,3,11974
2013-03-15,3,9819
2013-03-16,3,4294
2013-03-17,3,2370
2013-03-18,3,6724
2013-03-19,3,7263
2013-03-20,3,7154
2013-03-21,3,7427
2013-03-22,3,6470
2013-03-23,3,3426
2013-03-24,3,2364
2013-03-25,3,10822
2013-03-26,3,11255
2013-03-27,3,11700
2013-03-28,3,11352
2013-03-29,3,9489
2013-03-30,3,3513
2013-03-31,3,1794
2013-04-01,3,12055
2013-04-02,3,11532
2013-04-03,3,11843
2013-04-04,3,11810
2013-04-05,3,10160
2013-04-06,3,4304
2013-04-07,3,2482
2013-04-08,3,11699
2013-04-09,3,11938
2013-04-10,3,11955
2013-04-11,3,11413
2013-04-12,3,10484
2013-04-13,3,4353
2013-04-14,3,2003
2013-04-15,3,11959
2013-04-16,3,12221
2013-04-17,3,12150
2013-04-18,3,11271
2013-04-19,3,9991
2013-04-20,3,4163
2013-04-21,3,2213
2013-04-22,3,11350
2013-04-23,3,11818
2013-04-24,3,11844
2013-04-25,3,11612
2013-04-26,3,9657
2013-04-27,3,4646
2013-04-28,3,2862
2013-04-29,3,10917
2013-04-30,3,10606
2013-05-01,3,11209
2013-05-02,3,11177
2013-05-03,3,9367
2013-05-04,3,3940
2013-05-05,3,2527
2013-05-06,3,10528
2013-05-07,3,10608
2013-05-08,3,10658
2013-05-09,3,10984
2013-05-10,3,9585
2013-05-11,3,3859
2013-05-12,3,2374
2013-05-13,3,8552
2013-05-14,3,9598
2013-05-15,3,9186
2013-05-16,3,8789
2013-05-17,3,7870
2013-05-18,3,3945
2013-05-19,3,1497
2013-05-20,3,4239
2013-05-21,3,6210
2013-05-22,3,6808
2013-05-23,3,6489
2013-05-24,3,5966
2013-05-25,3,3122
2013-05-26,3,1767
2013-05-27,3,1738
2013-05-28,3,6340
2013-05-29,3,6695
2013-05-30,3,6421
2013-05-31,3,6646
2013-06-01,3,3830
2013-06-02,3,2283
2013-06-03,3,6486
2013-06-04,3,6341
2013-06-05,3,6201
2013-06-06,3,4459
2013-06-07,3,6326
2013-06-08,3,3952
2013-06-09,3,1846
2013-06-10,3,6600
2013-06-11,3,6743
2013-06-12,3,6413
2013-06-13,3,6786
2013-06-14,3,6509
2013-06-15,3,3691
2013-06-16,3,2403
2013-06-17,3,6665
2013-06-18,3,6828
2013-06-19,3,7421
2013-06-20,3,7311
2013-06-21,3,6207
2013-06-22,3,3493
2013-06-23,3,2332
2013-06-24,3,6597
2013-06-25,3,7191
2013-06-26,3,7095
2013-06-27,3,7243
2013-06-28,3,6748
2013-06-29,3,4031
2013-06-30,3,2830
2013-07-01,3,7037
2013-07-02,3,7127
2013-07-03,3,7416
2013-07-04,3,2800
2013-07-05,3,4745
2013-07-06,3,3251
2013-07-07,3,2100
2013-07-08,3,7109
2013-07-09,3,6850
2013-07-10,3,7351
2013-07-11,3,6899
2013-07-12,3,6679
2013-07-13,3,3270
2013-07-14,3,2064
2013-07-15,3,6661
2013-07-16,3,6841
2013-07-17,3,7240
2013-07-18,3,6872
2013-07-19,3,6673
2013-07-20,3,3996
2013-07-21,3,2107
2013-07-22,3,6643
2013-07-23,3,6946
2013-07-24,3,6801
2013-07-25,3,6771
2013-07-26,3,6171
2013-07-27,3,2777
2013-07-28,3,2087
2013-07-29,3,6434
2013-07-30,3,6918
2013-07-31,3,6933
2013-08-01,3,7311
2013-08-02,3,6620
2013-08-03,3,3731
2013-08-04,3,2223
2013-08-05,3,6579
2013-08-06,3,6647
2013-08-07,3,6937
2013-08-08,3,6627
2013-08-09,3,6924
2013-08-10,3,3520
2013-08-11,3,2207
2013-08-12,3,6491
2013-08-13,3,6760
2013-08-14,3,6975
2013-08-15,3,6868
2013-08-16,3,6618
2013-08-17,3,3511
2013-08-18,3,2412
2013-08-19,3,6685
2013-08-20,3,6412
2013-08-21,3,6295
2013-08-22,3,7062
2013-08-23,3,7152
2013-08-24,3,4943
2013-08-25,3,2863
2013-08-26,3,7284
2013-08-27,3,7638
2013-08-28,3,7777
2013-08-29,3,8423
2013-08-30,3,7583
2013-08-31,3,5240
2013-09-01,3,3549
2013-09-02,3,3492
2013-09-03,3,11595
2013-09-04,3,11469
2013-09-05,3,11306
2013-09-06,3,10431
2013-09-07,3,4940
2013-09-08,3,2604
2013-09-09,3,11107
2013-09-10,3,11188
2013-09-11,3,11302
2013-09-12,3,11341
2013-09-13,3,10284
2013-09-14,3,4715
2013-09-15,3,2392
2013-09-16,3,11580
2013-09-17,3,11689
2013-09-18,3,11470
2013-09-19,3,11470
2013-09-20,3,10517
2013-09-21,3,4594
2013-09-22,3,2833
2013-09-23,3,11193
2013-09-24,3,11427
2013-09-25,3,11562
2013-09-26,3,11559
2013-09-27,3,10532
2013-09-28,3,4354
2013-09-29,3,2785
2013-09-30,3,11385
2013-10-01,3,11659
2013-10-02,3,11239
2013-10-03,3,11891
2013-10-04,3,10516
2013-10-05,3,4184
2013-10-06,3,2504
2013-10-07,3,11567
2013-10-08,3,11725
2013-10-09,3,11649
2013-10-10,3,11331
2013-10-11,3,10145
2013-10-12,3,4974
2013-10-13,3,2926
2013-10-14,3,11074
2013-10-15,3,11705
2013-10-16,3,11598
2013-10-17,3,11311
2013-10-18,3,9841
2013-10-19,3,4024
2013-10-20,3,2410
2013-10-21,3,11418
2013-10-22,3,11603
2013-10-23,3,12117
2013-10-24,3,12124
2013-10-25,3,10202
2013-10-26,3,4431
2013-10-27,3,2784
2013-10-28,3,11791
2013-10-29,3,12010
2013-10-30,3,12053
2013-10-31,3,12332
2013-11-01,3,10735
2013-11-02,3,4251
2013-11-03,3,2243
2013-11-04,3,11939
2013-11-05,3,12413
2013-11-06,3,12311
2013-11-07,3,12137
2013-11-08,3,10607
2013-11-09,3,4280
2013-11-10,3,2629
2013-11-11,3,10810
2013-11-12,3,11794
2013-11-13,3,12147
2013-11-14,3,11640
2013-11-15,3,10147
2013-11-16,3,4015
2013-11-17,3,2482
2013-11-18,3,11605
2013-11-19,3,11785
2013-11-20,3,12060
2013-11-21,3,11645
2013-11-22,3,10285
2013-11-23,3,4047
2013-11-24,3,2316
2013-11-25,3,11395
2013-11-26,3,11396
2013-11-27,3,8975
2013-11-28,3,1222
2013-11-29,3,3483
2013-11-30,3,3049
2013-12-01,3,2206
2013-12-02,3,11506
2013-12-03,3,12117
2013-12-04,3,12495
2013-12-05,3,11878
2013-12-06,3,10141
2013-12-07,3,4456
2013-12-08,3,2543
2013-12-09,3,12035
2013-12-10,3,11997
2013-12-11,3,11990
2013-12-12,3,9001
2013-12-13,3,9352
2013-12-14,3,5805
2013-12-15,3,2557
2013-12-16,3,9805
2013-12-17,3,9832
2013-12-18,3,9334
2013-12-19,3,8833
2013-12-20,3,7280
2013-12-21,3,3333
2013-12-22,3,1889
2013-12-23,3,4153
2013-12-24,3,2399
2013-12-25,3,882
2013-12-26,3,4278
2013-12-27,3,4793
2013-12-28,3,2807
2013-12-29,3,1584
2013-12-30,3,4817
2013-12-31,3,5217
2014-01-01,3,1417
2014-01-02,3,5470
2014-01-03,3,5414
2014-01-04,3,2619
2014-01-05,3,1181
2014-01-06,3,2653
2014-01-07,3,4943
2014-01-08,3,6290
2014-01-09,3,6544
2014-01-10,3,6915
2014-01-11,3,3372
2014-01-12,3,2052
2014-01-13,3,7457
2014-01-14,3,7150
2014-01-15,3,7761
2014-01-16,3,7410
2014-01-17,3,7482
2014-01-18,3,3996
2014-01-19,3,2484
2014-01-20,3,4525
2014-01-21,3,11630
2014-01-22,3,12298
2014-01-23,3,10490
2014-01-24,3,10750
2014-01-25,3,5607
2014-01-26,3,2354
2014-01-27,3,4598
2014-01-28,3,8873
2014-01-29,3,12366
2014-01-30,3,11669
2014-01-31,3,10744
2014-02-01,3,4581
2014-02-02,3,2550
2014-02-03,3,12098
2014-02-04,3,12635
2014-02-05,3,12457
2014-02-06,3,11868
2014-02-07,3,10236
2014-02-08,3,4195
2014-02-09,3,2545
2014-02-10,3,11867
2014-02-11,3,11978
2014-02-12,3,13723
2014-02-13,3,12226
2014-02-14,3,10543
2014-02-15,3,3858
2014-02-16,3,2651
2014-02-17,3,10252
2014-02-18,3,12236
2014-02-19,3,12427
2014-02-20,3,11862
2014-02-21,3,9724
2014-02-22,3,4962
2014-02-23,3,2885
2014-02-24,3,12319
2014-02-25,3,11771
2014-02-26,3,11884
2014-02-27,3,11378
2014-02-28,3,10588
2014-03-01,3,4390
2014-03-02,3,2273
2014-03-03,3,11726
2014-03-04,3,12182
2014-03-05,3,12330
2014-03-06,3,11891
2014-03-07,3,10752
2014-03-08,3,4408
2014-03-09,3,2553
2014-03-10,3,11572
2014-03-11,3,11817
2014-03-12,3,12000
2014-03-13,3,11132
2014-03-14,3,9986
2014-03-15,3,3934
2014-03-16,3,2234
2014-03-17,3,7740
2014-03-18,3,7120
2014-03-19,3,7194
2014-03-20,3,7368
2014-03-21,3,7149
2014-03-22,3,3512
2014-03-23,3,2296
2014-03-24,3,11493
2014-03-25,3,11948
2014-03-26,3,12022
2014-03-27,3,11734
2014-03-28,3,10702
2014-03-29,3,4550
2014-03-30,3,2725
2014-03-31,3,11305
2014-04-01,3,11721
2014-04-02,3,11468
2014-04-03,3,11310
2014-04-04,3,9549
2014-04-05,3,4576
2014-04-06,3,2763
2014-04-07,3,11211
2014-04-08,3,11470
2014-04-09,3,11592
2014-04-10,3,11343
2014-04-11,3,9945
2014-04-12,3,4755
2014-04-13,3,2616
2014-04-14,3,11464
2014-04-15,3,11584
2014-04-16,3,11404
2014-04-17,3,12101
2014-04-18,3,9539
2014-04-19,3,3718
2014-04-20,3,2099
2014-04-21,3,10842
2014-04-22,3,11112
2014-04-23,3,11553
2014-04-24,3,11409
2014-04-25,3,10273
2014-04-26,3,4832
2014-04-27,3,2146
2014-04-28,3,10689
2014-04-29,3,11566
2014-04-30,3,11928
2014-05-01,3,11770
2014-05-02,3,9959
2014-05-03,3,5030
2014-05-04,3,2993
2014-05-05,3,10660
2014-05-06,3,10906
2014-05-07,3,10905
2014-05-08,3,10738
2014-05-09,3,9451
2014-05-10,3,4285
2014-05-11,3,2456
2014-05-12,3,8971
2014-05-13,3,9160
2014-05-14,3,9453
2014-05-15,3,9431
2014-05-16,3,8984
2014-05-17,3,5120
2014-05-18,3,2990
