Route,year,month,riders,date,RouteClass,dscp,avg_riders,gas_price,remove_seasonality,norm_de_sea,norm_avg_riders,Date,Daily Riders,Daily Riders(removed seasonality)
3,2014,9,239261,2014-09-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7975.366666666667,3.2638000000000003,452.5939393939434,1.206429100007628,1.8454867000997792,"Sep 2014
Gas Price: 3.2638",7975,453
3,2014,10,250965,2014-10-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,8095.645161290323,3.0495,248.44574780059247,1.113316656842277,1.947762526941037,"Oct 2014
Gas Price: 3.0495",8096,248
3,2014,11,212628,2014-11-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7087.6,2.85825,-149.299999999992,0.9319039387217398,1.6127532674046998,"Nov 2014
Gas Price: 2.85825",7088,-149
3,2014,12,190682,2014-12-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6151.032258064516,2.407,99.37243401760315,1.0453239876505835,1.420977353541214,"Dec 2014
Gas Price: 2.407",6151,99
3,2015,1,184759,2015-01-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5959.967741935484,1.9565,1.8252688172169655,1.0008325091575754,1.3692190040555026,"Jan 2015
Gas Price: 1.9565",5960,2
3,2015,2,221436,2015-02-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7908.428571428572,2.156,-225.84431444991515,0.8969919070587498,1.689722293619481,"Feb 2015
Gas Price: 2.156",7908,-226
3,2015,3,217236,2015-03-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7007.612903225807,2.3806,-189.66397849461555,0.9134938385676588,1.6530204418821874,"Mar 2015
Gas Price: 2.3806",7008,-190
3,2015,4,223916,2015-04-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7463.866666666667,2.30925,-232.05277777776791,0.8941602131591028,1.7113938632167398,"Apr 2015
Gas Price: 2.30925",7464,-232
3,2015,5,161648,2015-05-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5214.451612903225,2.541,-659.6275659823987,0.6991424035233236,1.167262695602982,"May 2015
Gas Price: 2.541",5214,-660
3,2015,6,134374,2015-06-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4479.133333333333,2.6498,-638.7030303030233,0.708686130675647,0.9289278612499012,"Jun 2015
Gas Price: 2.6498",4479,-639
3,2015,7,144881,2015-07-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4673.580645161291,2.6855,-231.6392961876763,0.8943488030298081,1.02074366034603,"Jul 2015
Gas Price: 2.6855",4674,-232
3,2015,8,144040,2015-08-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4646.451612903225,2.5606,-528.2082111436885,0.7590830628685766,1.0133945514624434,"Aug 2015
Gas Price: 2.5606",4646,-528
3,2015,9,204546,2015-09-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6818.2,2.286,-704.5727272727236,0.6786428157310445,1.542128418418794,"Sep 2015
Gas Price: 2.286",6818,-705
3,2015,10,217091,2015-10-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7002.935483870968,2.38875,-844.2639296187626,0.6149293483834906,1.651753354143638,"Oct 2015
Gas Price: 2.38875",7003,-844
3,2015,11,191175,2015-11-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6372.5,2.1304,-864.3999999999924,0.6057452420031585,1.4252854518522822,"Nov 2015
Gas Price: 2.1304",6372,-864
3,2015,12,180675,2015-12-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5828.225806451613,1.8845,-223.43401759530025,0.8980912488022906,1.3335308225090488,"Dec 2015
Gas Price: 1.8845",5828,-223
3,2016,1,168083,2016-01-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5422.032258064516,1.7545,-536.1102150537508,0.7554789413516264,1.223495175586192,"Jan 2016
Gas Price: 1.7545",5422,-536
3,2016,2,209921,2016-02-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,7238.6551724137935,1.6052,-895.6177134646932,0.5915067736236579,1.5890980501064016,"Feb 2016
Gas Price: 1.6052",7239,-896
3,2016,3,197456,2016-03-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6369.548387096775,1.95075,-827.7284946236477,0.6224711969748505,1.4801721972717916,"Mar 2016
Gas Price: 1.95075",6370,-828
3,2016,4,197032,2016-04-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6567.733333333334,1.9625,-1128.1861111111011,0.4854318114165803,1.4764670579535506,"Apr 2016
Gas Price: 1.9625",6568,-1128
3,2016,5,155142,2016-05-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5004.580645161291,2.1708000000000003,-869.4985337243334,0.6034197894584699,1.1104097795546888,"May 2016
Gas Price: 2.1708",5005,-869
3,2016,6,138071,2016-06-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4602.366666666667,2.25325,-515.4696969696897,0.7648931274485271,0.9612342293148473,"Jun 2016
Gas Price: 2.25325",4602,-515
3,2016,7,127969,2016-07-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4128.032258064516,2.1165,-777.1876832844509,0.6455229731704766,0.8729575373505287,"Jul 2016
Gas Price: 2.1165",4128,-777
3,2016,8,144913,2016-08-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4674.612903225807,2.1438,-500.04692082110705,0.7719274898711311,1.0210232935021235,"Aug 2016
Gas Price: 2.1438",4675,-500
3,2016,9,189182,2016-09-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6306.066666666667,2.1715,-1216.7060606060568,0.44505766603709584,1.4078695493493236,"Sep 2016
Gas Price: 2.1715",6306,-1217
3,2016,10,189385,2016-10-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6109.193548387097,2.1396,-1738.0058651026338,0.2072916685063244,1.409643472183293,"Oct 2016
Gas Price: 2.1396",6109,-1738
3,2016,11,177382,2016-11-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5912.733333333334,1.99075,-1324.1666666666588,0.3960446451710424,1.3047548230397852,"Nov 2016
Gas Price: 1.99075",5913,-1324
3,2016,12,152368,2016-12-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4915.096774193548,2.107,-1136.5630498533646,0.4816110710688415,1.0861690803358193,"Dec 2016
Gas Price: 2.107",4915,-1137
3,2017,1,161226,2017-01-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5200.8387096774195,2.3032,-757.3037634408474,0.6545920731311065,1.1635750333569963,"Jan 2017
Gas Price: 2.3032",5201,-757
3,2017,2,178279,2017-02-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,6367.107142857143,2.25975,-1767.1657430213436,0.1939917834854331,1.3125932899465356,"Feb 2017
Gas Price: 2.25975",6367,-1767
3,2017,3,184547,2017-03-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5953.129032258064,2.253,-1244.147849462358,0.4325414052497967,1.367366434396382,"Mar 2017
Gas Price: 2.253",5953,-1244
3,2017,4,178226,2017-04-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5940.866666666667,2.30075,-1755.052777777768,0.19951653381020185,1.3121301475317555,"Apr 2017
Gas Price: 2.30075",5941,-1755
3,2017,5,152327,2017-05-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4913.774193548387,2.2924,-960.3049853372368,0.5620027653895237,1.0858108003545743,"May 2017
Gas Price: 2.2924",4914,-960
3,2017,6,141259,2017-06-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4708.633333333333,2.2595,-409.2030303030233,0.8133615899078025,0.9890926824906784,"Jun 2017
Gas Price: 2.2595",4709,-409
3,2017,7,127152,2017-07-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4101.677419354839,2.2282,-803.542521994128,0.6335024727568607,0.8658181533340124,"Jul 2017
Gas Price: 2.2282",4102,-804
3,2017,8,138953,2017-08-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4482.354838709677,2.299,-692.3049853372368,0.6842381600484242,0.9689416181796788,"Aug 2017
Gas Price: 2.299",4482,-692
3,2017,9,172713,2017-09-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5757.1,2.46325,-1765.672727272723,0.19467275128119657,1.263954597858494,"Sep 2017
Gas Price: 2.46325",5757,-1766
3,2017,10,179577,2017-10-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5792.806451612903,2.391,-2054.392961876827,0.06298681164372255,1.323935909840585,"Oct 2017
Gas Price: 2.391",5793,-2054
3,2017,11,168225,2017-11-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5607.5,2.49375,-1629.3999999999924,0.2568270445626404,1.2247360477163576,"Nov 2017
Gas Price: 2.49375",5608,-1629
3,2017,12,135493,2017-12-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4370.741935483871,2.3979999999999997,-1680.9178885630415,0.2333296212772016,0.9387062831770514,"Dec 2017
Gas Price: 2.398",4371,-1681
3,2018,1,149219,2018-01-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4813.5161290322585,2.4696,-1144.6263440860084,0.4779333846778786,1.058651430068977,"Jan 2018
Gas Price: 2.4696",4814,-1145
3,2018,2,165091,2018-02-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5896.107142857143,2.53925,-2238.1657430213436,-0.02083236160539581,1.1973494754914344,"Feb 2018
Gas Price: 2.53925",5896,-2238
3,2018,3,164290,2018-03-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5299.677419354839,2.48475,-1897.5994623655831,0.13450067467621152,1.190349908052965,"Mar 2018
Gas Price: 2.48475",5300,-1898
3,2018,4,170262,2018-04-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5675.4,2.5234,-2020.519444444435,0.07843659810578829,1.242536445808945,"Apr 2018
Gas Price: 2.5234",5675,-2021
3,2018,5,138838,2018-05-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4478.645161290323,2.74625,-1395.4340175953012,0.3635394482790388,0.9679366865249672,"May 2018
Gas Price: 2.74625",4479,-1395
3,2018,6,123738,2018-06-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4124.6,2.78375,-993.236363636356,0.5469826906766341,0.8359847909932696,"Jun 2018
Gas Price: 2.78375",4125,-993
3,2018,7,117396,2018-07-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,3786.967741935484,2.7542,-1118.2521994134831,0.4899626905839871,0.7805649948699566,"Jul 2018
Gas Price: 2.7542",3787,-1118
3,2018,8,127669,2018-08-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4118.354838709677,2.75,-1056.3049853372368,0.5182169523773803,0.8703359765121506,"Aug 2018
Gas Price: 2.75",4118,-1056
3,2018,9,152775,2018-09-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5092.5,2.738,-2430.2727272727234,-0.1084527833841218,1.0897256645398856,"Sep 2018
Gas Price: 2.738",5092,-2430
3,2018,10,176152,2018-10-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5682.322580645161,2.7838,-2164.8768328445694,0.01259487294527095,1.294006423602435,"Oct 2018
Gas Price: 2.7838",5682,-2165
3,2018,11,156865,2018-11-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5228.833333333333,2.5455,-2008.066666666659,0.0841163376814077,1.125466277303107,"Nov 2018
Gas Price: 2.5455",5229,-2008
3,2018,12,130277,2018-12-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4202.4838709677415,2.2134,-1849.1759530791712,0.15658674470753042,0.8931260787337842,"Dec 2018
Gas Price: 2.2134",4202,-1849
3,2019,1,120859,2019-01-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,3898.6774193548385,2.0355,-2059.4650537634284,0.06067341927989822,0.8108265454809678,"Jan 2019
Gas Price: 2.0355",3899,-2059
3,2019,2,156054,2019-02-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5573.357142857143,2.14425,-2560.9157430213436,-0.16803935274778437,1.1183793245033582,"Feb 2019
Gas Price: 2.14425",5573,-2561
3,2019,3,154587,2019-03-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,4986.677419354839,2.44525,-2210.5994623655833,-0.00825931983213146,1.105559892003689,"Mar 2019
Gas Price: 2.44525",4987,-2211
3,2019,4,162661,2019-04-01,CoreLoc,U of M - Como Av - Energy Park Dr - Maryland Av,5422.033333333334,2.6806,-2273.886111111101,-0.03712450075021922,1.176114832700572,"Apr 2019
Gas Price: 2.6806",5422,-2274
4,2008,1,164552,2008-01-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5308.129032258064,2.9155,299.860215053769,1.3061952640518022,1.6380237835135951,"Jan 2008
Gas Price: 2.9155",5308,300
4,2008,2,164544,2008-02-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5673.931034482759,2.94725,260.58333333333485,1.2660885924569614,1.6378289709817793,"Feb 2008
Gas Price: 2.94725",5674,261
4,2008,3,171368,2008-03-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5528,3.067,183.586021505379,1.187464583525958,1.804004060620994,"Mar 2008
Gas Price: 3.067",5528,184
4,2008,4,176352,2008-04-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5878.4,3.3272500000000003,453.37500000000273,1.4629533058081563,1.9253722679424836,"Apr 2008
Gas Price: 3.32725",5878,453
4,2008,5,176306,2008-05-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5687.290322580645,3.644,618.6129032258086,1.6316821363418097,1.9242520958845408,"May 2008
Gas Price: 3.644",5687,619
4,2008,6,170112,2008-06-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5670.4,3.9022,561.6242424242446,1.57348949468388,1.7734184931258512,"Jun 2008
Gas Price: 3.9022",5670,562
4,2008,7,174246,2008-07-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5620.8387096774195,3.861,713.1202346041082,1.7281860932972894,1.8740878689418703,"Jul 2008
Gas Price: 3.861",5621,713
4,2008,8,174812,2008-08-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5639.096774193548,3.61525,461.4838709677442,1.4712334902490445,1.887870855567866,"Aug 2008
Gas Price: 3.61525",5639,461
4,2008,9,184276,2008-09-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,6142.533333333334,3.576,535.7303030303055,1.5470485024747374,2.1183340807064255,"Sep 2008
Gas Price: 3.576",6143,536
4,2008,10,188138,2008-10-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,6068.967741935484,2.714,490.2697947214101,1.5006275648285894,2.2123798304406934,"Oct 2008
Gas Price: 2.714",6069,490
4,2008,11,159268,2008-11-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5308.933333333333,1.93225,114.47575757576033,1.1168942495827738,1.5093501062489982,"Nov 2008
Gas Price: 1.93225",5309,114
4,2008,12,157056,2008-12-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5066.322580645161,1.6524,233.17595307918145,1.2381021854159877,1.4554844412018202,"Dec 2008
Gas Price: 1.6524",5066,233
4,2009,1,161301,2009-01-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5203.258064516129,1.793,194.98924731183345,1.1991087215661564,1.5588568408967889,"Jan 2009
Gas Price: 1.793",5203,195
4,2009,2,156453,2009-02-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5587.607142857143,1.89325,174.2594417077189,1.1779409641177192,1.4408004466161746,"Feb 2009
Gas Price: 1.89325",5588,174
4,2009,3,170960,2009-03-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5514.8387096774195,1.9196,170.4247311827985,1.1740252389137948,1.794068621498368,"Mar 2009
Gas Price: 1.9196",5515,170
4,2009,4,167191,2009-04-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5573.033333333334,1.994,148.00833333333685,1.1511352571355336,1.7022875674464628,"Apr 2009
Gas Price: 1.994",5573,148
4,2009,5,153995,2009-05-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,4967.580645161291,2.2495,-101.09677419354556,0.8967673872193132,1.3809442962156484,"May 2009
Gas Price: 2.2495",4968,-101
4,2009,6,152258,2009-06-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5075.266666666666,2.5704,-33.50909090908863,0.9657829734524624,1.338645625245057,"Jun 2009
Gas Price: 2.5704",5075,-34
4,2009,7,153051,2009-07-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,4937.129032258064,2.39275,29.410557184753088,1.0300319044374746,1.3579564174613374,"Jul 2009
Gas Price: 2.39275",4937,29
4,2009,8,155854,2009-08-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5027.548387096775,2.5168,-150.06451612902947,0.8467651197652344,1.4262138582964368,"Aug 2009
Gas Price: 2.5168",5028,-150
4,2009,9,174426,2009-09-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5814.2,2.425,207.3969696969716,1.2117785778567538,1.8784711509077343,"Sep 2009
Gas Price: 2.425",5814,207
4,2009,10,180058,2009-10-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5808.322580645161,2.4875,229.6246334310872,1.234475838195548,2.0156191733063364,"Oct 2009
Gas Price: 2.4875",5808,230
4,2009,11,162829,2009-11-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5427.633333333333,2.601,233.17575757576017,1.238101985782229,1.5960660344736823,"Nov 2009
Gas Price: 2.601",5428,233
4,2009,12,159490,2009-12-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5144.8387096774195,2.51225,311.69208211143996,1.3182770991071788,1.5147561540068977,"Dec 2009
Gas Price: 2.51225",5145,312
4,2010,1,162444,2010-01-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5240.129032258064,2.68625,231.86021505376905,1.236758650222291,1.586690681380028,"Jan 2010
Gas Price: 2.68625",5240,232
4,2010,2,166601,2010-02-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5950.035714285715,2.60175,536.6880131362905,1.548026445809883,1.6879201432250184,"Feb 2010
Gas Price: 2.60175",5950,537
4,2010,3,182538,2010-03-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5888.322580645161,2.7596,543.90860215054,1.55539958185406,2.0760110581693567,"Mar 2010
Gas Price: 2.7596",5888,544
4,2010,4,177287,2010-04-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5909.566666666667,2.7969999999999997,484.5416666666697,1.494778420480016,1.9481409825985017,"Apr 2010
Gas Price: 2.797",5910,485
4,2010,5,160055,2010-05-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5163.064516129032,2.7508,94.38709677419592,1.0963811821940934,1.5285147890664166,"May 2010
Gas Price: 2.7508",5163,94
4,2010,6,159776,2010-06-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5325.866666666667,2.673,217.09090909091177,1.2216773179476907,1.5217207020193266,"Jun 2010
Gas Price: 2.673",5326,217
4,2010,7,158161,2010-07-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5101.967741935484,2.685,194.2492668621726,1.1983531077907963,1.4823929221589325,"Jul 2010
Gas Price: 2.685",5102,194
4,2010,8,165289,2010-08-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5331.903225806452,2.6814,154.29032258064765,1.157549963921514,1.6559708880071624,"Aug 2010
Gas Price: 2.6814",5332,154
4,2010,9,179484,2010-09-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5982.8,2.74925,375.996969696972,1.3839405350869831,2.001641374148524,"Sep 2010
Gas Price: 2.74925",5983,376
4,2010,10,177172,2010-10-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5715.225806451613,2.8445,136.5278592375389,1.1394122388065686,1.945340552453644,"Oct 2010
Gas Price: 2.8445",5715,137
4,2010,11,165834,2010-11-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5527.8,2.8066,333.3424242424271,1.3403848409575634,1.669242491737141,"Nov 2010
Gas Price: 2.8066",5528,333
4,2010,12,156418,2010-12-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5045.741935483871,2.9617500000000003,212.5953079178917,1.2170867396744187,1.4399481417894786,"Dec 2010
Gas Price: 2.96175",5046,213
4,2011,1,168390,2011-01-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5431.935483870968,3.1052,423.6666666666724,1.4326173342024968,1.731485095652415,"Jan 2011
Gas Price: 3.1052",5432,424
4,2011,2,163529,2011-02-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5840.321428571428,3.2225,426.97372742200423,1.4359942621521835,1.613112131007599,"Feb 2011
Gas Price: 3.2225",5840,427
4,2011,3,186168,2011-03-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,6005.419354838709,3.52075,661.0053763440883,1.6749702214181612,2.1644072444809552,"Mar 2011
Gas Price: 3.52075",6005,661
4,2011,4,181974,2011-04-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,6065.8,3.777,640.7750000000033,1.654312444508898,2.062276774676315,"Apr 2011
Gas Price: 3.777",6066,641
4,2011,5,167359,2011-05-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5398.677419354839,3.8584,330.00000000000273,1.3369718024079218,1.706378630614603,"May 2011
Gas Price: 3.8584",5399,330
4,2011,6,168526,2011-06-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5617.533333333334,3.63225,508.7575757575787,1.5195059311870158,1.7347969086932904,"Jun 2011
Gas Price: 3.63225",5618,509
4,2011,7,159027,2011-07-01,CoreLoc,Johnson St - Lyndale Av - Penn Av - Southtown,5129.903225806452,3.6895,222.1847507331404,1.2268787755215158,1.5034813787280354,"Jul 2011
Gas Price: 3.6895",5130,222
