OBJECTID_1,FID_District_Council_Merge,objectid,districtnu,planning_1,FID_TransitRoutes,route,route_oper,RouteClass,routedscrp,routesort,RoutePayLe,EffectiveD,PayLeaveDi,wk_ftrip,wk_ltrip,wk_span,wk_trip_fr,sat_ftrip,sat_ltrip,sat_span,sat_trip_f,sun_ftrip,sun_ltrip,sun_span,sun_trip_f,fri_ftrip,fri_ltrip,fri_span,fri_trip_f,hol_ftrip,hol_ltrip,hol_span,hol_trip_f,Shape_Leng,Shape_Length
3178,28,11,,Phillips,76,600,P,CommExpress,SW Transit - Express - SW Sta - Gold Tri - Mpls,600,-1,2017-08-19,3,6:25:00 AM,5:01:00 PM,10:36,2, , , ,0, , , ,0, , , ,0, , , ,0,98927.33521,0.01268637581
3179,28,11,,Phillips,89,695,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,695,-1,2017-04-01,3,6:25:00 AM,6:17:00 PM,11:52,8, , , ,0, , , ,0, , , ,0, , , ,0,91287.38028,0.01268637581
3180,28,11,,Phillips,135,904,M,BRT,Orange Line-Mpls-Richfield-Bloomington-Burnsville,904,0,2022-03-26,0,4:56:00 AM,11:59:00 PM,19:03,262,5:56:00 AM,10:56:00 PM,17:00,66,6:56:00 AM,10:56:00 PM,16:00,62, , , ,0, , , ,0,56303.54693,0.01268637581
3181,28,11,,Phillips,141,940,M,Special,Training - Orange Line Route 904,940,0,2021-12-04,0,4:56:00 AM,11:59:00 PM,19:03,131,5:56:00 AM,10:56:00 PM,17:00,66,6:56:00 AM,10:56:00 PM,16:00,62, , , ,0, , , ,0,56303.54693,0.01268637581
3182,21,4,,Central,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.002425303355
3183,21,4,,Central,58,493,P,CommExpress,Express - Shakopee - Mpls,493,-1,2022-09-17,1,5:41:00 AM,5:26:00 PM,11:45,6, , , ,0, , , ,0, , , ,0, , , ,0,80400.50872,0.002425303355
3184,21,4,,Central,83,645,M,SuburbLoc,Ltd Stop - Mound - Wayzata - Ridgedale - Mpls,645,-1,2021-12-04,3,5:21:00 AM,10:07:00 PM,16:46,90,6:16:00 AM,10:06:00 PM,15:50,30,8:16:00 AM,8:07:00 PM,11:51,22, , , ,0, , , ,0,75436.78752,0.002425303355
3185,21,4,,Central,85,667,M,CommExpress,Express - Minnetonka - St Louis Park - Mpls,667,-1,2021-03-13,3,6:49:00 AM,5:35:00 PM,10:46,10, , , ,0, , , ,0, , , ,0, , , ,0,53745.86878,0.002425303355
3186,21,4,,Central,87,673,M,CommExpress,Express - Co Rd 73 P&R - Mpls,673,-1,2022-08-20,3,6:35:00 AM,5:59:00 PM,11:24,12, , , ,0, , , ,0, , , ,0, , , ,0,36366.7289,0.002425303355
3187,21,4,,Central,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.002425303355
3188,21,4,,Central,102,747,P,CommExpress,Plymouth - Express - Station 73  - Reverse Commute,747,-1,2020-09-12,3,5:30:00 AM,7:46:00 PM,14:16,18, , , ,0, , , ,0, , , ,0, , , ,0,56937.62637,0.002425303355
3189,21,4,,Central,108,764,M,CommExpress,Express - Winnetka Av - 42nd Av - Mpls,764,-1,2022-03-26,4,7:08:00 AM,5:19:00 PM,10:11,4, , , ,0, , , ,0, , , ,0, , , ,0,43674.23951,0.002425303355
3190,21,4,,Central,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.002425303355
3191,21,4,,Central,112,776,P,CommExpress,Plymouth - Express - Southwest Plymouth,776,-1,2020-09-12,3,6:00:00 AM,7:09:00 PM,13:09,10, , , ,0, , , ,0, , , ,0, , , ,0,61284.06423,0.002425303355
3192,21,4,,Central,113,777,P,CommExpress,Plymouth - Express - NW Plymouth - Station 73,777,-1,2017-04-01,3,5:26:00 AM,7:41:00 PM,14:15,12, , , ,0, , , ,0, , , ,0, , , ,0,50100.3521,0.002425303355
3193,21,4,,Central,115,784,M,CommExpress,Maple Grove - Express - Maple Grove Sta - Dtw East,784,-1,2022-08-20,4,5:49:00 AM,6:04:00 PM,12:15,22, , , ,0, , , ,0, , , ,0, , , ,0,54064.92673,0.002425303355
3194,21,4,,Central,118,790,P,CommExpress,Plymouth - Express - Cub Foods - Four Seasons,790,-1,2020-09-12,3,5:45:00 AM,6:49:00 PM,13:04,10, , , ,0, , , ,0, , , ,0, , , ,0,47114.7724,0.002425303355
3195,23,6,,Calhoun Isles,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.006334552295
3196,23,6,,Calhoun Isles,58,493,P,CommExpress,Express - Shakopee - Mpls,493,-1,2022-09-17,1,5:41:00 AM,5:26:00 PM,11:45,6, , , ,0, , , ,0, , , ,0, , , ,0,80400.50872,0.006334552295
3197,23,6,,Calhoun Isles,83,645,M,SuburbLoc,Ltd Stop - Mound - Wayzata - Ridgedale - Mpls,645,-1,2021-12-04,3,5:21:00 AM,10:07:00 PM,16:46,90,6:16:00 AM,10:06:00 PM,15:50,30,8:16:00 AM,8:07:00 PM,11:51,22, , , ,0, , , ,0,75436.78752,0.006334552295
3198,23,6,,Calhoun Isles,85,667,M,CommExpress,Express - Minnetonka - St Louis Park - Mpls,667,-1,2021-03-13,3,6:49:00 AM,5:35:00 PM,10:46,10, , , ,0, , , ,0, , , ,0, , , ,0,53745.86878,0.006334552295
3199,23,6,,Calhoun Isles,87,673,M,CommExpress,Express - Co Rd 73 P&R - Mpls,673,-1,2022-08-20,3,6:35:00 AM,5:59:00 PM,11:24,12, , , ,0, , , ,0, , , ,0, , , ,0,36366.7289,0.006334552295
3200,23,6,,Calhoun Isles,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.006334552295
3201,23,6,,Calhoun Isles,102,747,P,CommExpress,Plymouth - Express - Station 73  - Reverse Commute,747,-1,2020-09-12,3,5:30:00 AM,7:46:00 PM,14:16,18, , , ,0, , , ,0, , , ,0, , , ,0,56937.62637,0.006334552295
3202,23,6,,Calhoun Isles,108,764,M,CommExpress,Express - Winnetka Av - 42nd Av - Mpls,764,-1,2022-03-26,4,7:08:00 AM,5:19:00 PM,10:11,4, , , ,0, , , ,0, , , ,0, , , ,0,43674.23951,0.006334552295
3203,23,6,,Calhoun Isles,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.006334552295
3204,23,6,,Calhoun Isles,112,776,P,CommExpress,Plymouth - Express - Southwest Plymouth,776,-1,2020-09-12,3,6:00:00 AM,7:09:00 PM,13:09,10, , , ,0, , , ,0, , , ,0, , , ,0,61284.06423,0.006334552295
3205,23,6,,Calhoun Isles,113,777,P,CommExpress,Plymouth - Express - NW Plymouth - Station 73,777,-1,2017-04-01,3,5:26:00 AM,7:41:00 PM,14:15,12, , , ,0, , , ,0, , , ,0, , , ,0,50100.3521,0.006334552295
3206,23,6,,Calhoun Isles,115,784,M,CommExpress,Maple Grove - Express - Maple Grove Sta - Dtw East,784,-1,2022-08-20,4,5:49:00 AM,6:04:00 PM,12:15,22, , , ,0, , , ,0, , , ,0, , , ,0,54064.92673,0.006334552295
3207,23,6,,Calhoun Isles,118,790,P,CommExpress,Plymouth - Express - Cub Foods - Four Seasons,790,-1,2020-09-12,3,5:45:00 AM,6:49:00 PM,13:04,10, , , ,0, , , ,0, , , ,0, , , ,0,47114.7724,0.006334552295
3208,21,4,,Central,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.002413274967
3209,21,4,,Central,58,493,P,CommExpress,Express - Shakopee - Mpls,493,-1,2022-09-17,1,5:41:00 AM,5:26:00 PM,11:45,6, , , ,0, , , ,0, , , ,0, , , ,0,80400.50872,0.002413274967
3210,21,4,,Central,83,645,M,SuburbLoc,Ltd Stop - Mound - Wayzata - Ridgedale - Mpls,645,-1,2021-12-04,3,5:21:00 AM,10:07:00 PM,16:46,90,6:16:00 AM,10:06:00 PM,15:50,30,8:16:00 AM,8:07:00 PM,11:51,22, , , ,0, , , ,0,75436.78752,0.002413274967
3211,21,4,,Central,85,667,M,CommExpress,Express - Minnetonka - St Louis Park - Mpls,667,-1,2021-03-13,3,6:49:00 AM,5:35:00 PM,10:46,10, , , ,0, , , ,0, , , ,0, , , ,0,53745.86878,0.002413274967
3212,21,4,,Central,87,673,M,CommExpress,Express - Co Rd 73 P&R - Mpls,673,-1,2022-08-20,3,6:35:00 AM,5:59:00 PM,11:24,12, , , ,0, , , ,0, , , ,0, , , ,0,36366.7289,0.002413274967
3213,21,4,,Central,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.002413274967
3214,21,4,,Central,102,747,P,CommExpress,Plymouth - Express - Station 73  - Reverse Commute,747,-1,2020-09-12,3,5:30:00 AM,7:46:00 PM,14:16,18, , , ,0, , , ,0, , , ,0, , , ,0,56937.62637,0.002413274967
3215,21,4,,Central,108,764,M,CommExpress,Express - Winnetka Av - 42nd Av - Mpls,764,-1,2022-03-26,4,7:08:00 AM,5:19:00 PM,10:11,4, , , ,0, , , ,0, , , ,0, , , ,0,43674.23951,0.002413274967
3216,21,4,,Central,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.002413274967
3217,21,4,,Central,112,776,P,CommExpress,Plymouth - Express - Southwest Plymouth,776,-1,2020-09-12,3,6:00:00 AM,7:09:00 PM,13:09,10, , , ,0, , , ,0, , , ,0, , , ,0,61284.06423,0.002413274967
3218,21,4,,Central,113,777,P,CommExpress,Plymouth - Express - NW Plymouth - Station 73,777,-1,2017-04-01,3,5:26:00 AM,7:41:00 PM,14:15,12, , , ,0, , , ,0, , , ,0, , , ,0,50100.3521,0.002413274967
3219,21,4,,Central,118,790,P,CommExpress,Plymouth - Express - Cub Foods - Four Seasons,790,-1,2020-09-12,3,5:45:00 AM,6:49:00 PM,13:04,10, , , ,0, , , ,0, , , ,0, , , ,0,47114.7724,0.002413274967
3220,21,4,,Central,119,795,P,CommExpress,Plymouth - Express - Midday - Northeast Plymouth,795,-1,2020-09-12,3,12:01:00 PM,3:00:00 PM,02:59,2, , , ,0, , , ,0, , , ,0, , , ,0,29944.21458,0.002413274967
3221,23,6,,Calhoun Isles,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.006506800872
3222,23,6,,Calhoun Isles,58,493,P,CommExpress,Express - Shakopee - Mpls,493,-1,2022-09-17,1,5:41:00 AM,5:26:00 PM,11:45,6, , , ,0, , , ,0, , , ,0, , , ,0,80400.50872,0.006506800872
3223,23,6,,Calhoun Isles,83,645,M,SuburbLoc,Ltd Stop - Mound - Wayzata - Ridgedale - Mpls,645,-1,2021-12-04,3,5:21:00 AM,10:07:00 PM,16:46,90,6:16:00 AM,10:06:00 PM,15:50,30,8:16:00 AM,8:07:00 PM,11:51,22, , , ,0, , , ,0,75436.78752,0.006506800872
3224,23,6,,Calhoun Isles,85,667,M,CommExpress,Express - Minnetonka - St Louis Park - Mpls,667,-1,2021-03-13,3,6:49:00 AM,5:35:00 PM,10:46,10, , , ,0, , , ,0, , , ,0, , , ,0,53745.86878,0.006506800872
3225,23,6,,Calhoun Isles,87,673,M,CommExpress,Express - Co Rd 73 P&R - Mpls,673,-1,2022-08-20,3,6:35:00 AM,5:59:00 PM,11:24,12, , , ,0, , , ,0, , , ,0, , , ,0,36366.7289,0.006506800872
3226,23,6,,Calhoun Isles,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.006506800872
3227,23,6,,Calhoun Isles,102,747,P,CommExpress,Plymouth - Express - Station 73  - Reverse Commute,747,-1,2020-09-12,3,5:30:00 AM,7:46:00 PM,14:16,18, , , ,0, , , ,0, , , ,0, , , ,0,56937.62637,0.006506800872
3228,23,6,,Calhoun Isles,108,764,M,CommExpress,Express - Winnetka Av - 42nd Av - Mpls,764,-1,2022-03-26,4,7:08:00 AM,5:19:00 PM,10:11,4, , , ,0, , , ,0, , , ,0, , , ,0,43674.23951,0.006506800872
3229,23,6,,Calhoun Isles,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.006506800872
3230,23,6,,Calhoun Isles,112,776,P,CommExpress,Plymouth - Express - Southwest Plymouth,776,-1,2020-09-12,3,6:00:00 AM,7:09:00 PM,13:09,10, , , ,0, , , ,0, , , ,0, , , ,0,61284.06423,0.006506800872
3231,23,6,,Calhoun Isles,113,777,P,CommExpress,Plymouth - Express - NW Plymouth - Station 73,777,-1,2017-04-01,3,5:26:00 AM,7:41:00 PM,14:15,12, , , ,0, , , ,0, , , ,0, , , ,0,50100.3521,0.006506800872
3232,23,6,,Calhoun Isles,118,790,P,CommExpress,Plymouth - Express - Cub Foods - Four Seasons,790,-1,2020-09-12,3,5:45:00 AM,6:49:00 PM,13:04,10, , , ,0, , , ,0, , , ,0, , , ,0,47114.7724,0.006506800872
3233,23,6,,Calhoun Isles,119,795,P,CommExpress,Plymouth - Express - Midday - Northeast Plymouth,795,-1,2020-09-12,3,12:01:00 PM,3:00:00 PM,02:59,2, , , ,0, , , ,0, , , ,0, , , ,0,29944.21458,0.006506800872
3234,21,4,,Central,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.002752185427
3235,21,4,,Central,58,493,P,CommExpress,Express - Shakopee - Mpls,493,-1,2022-09-17,1,5:41:00 AM,5:26:00 PM,11:45,6, , , ,0, , , ,0, , , ,0, , , ,0,80400.50872,0.002752185427
3236,21,4,,Central,83,645,M,SuburbLoc,Ltd Stop - Mound - Wayzata - Ridgedale - Mpls,645,-1,2021-12-04,3,5:21:00 AM,10:07:00 PM,16:46,90,6:16:00 AM,10:06:00 PM,15:50,30,8:16:00 AM,8:07:00 PM,11:51,22, , , ,0, , , ,0,75436.78752,0.002752185427
3237,21,4,,Central,85,667,M,CommExpress,Express - Minnetonka - St Louis Park - Mpls,667,-1,2021-03-13,3,6:49:00 AM,5:35:00 PM,10:46,10, , , ,0, , , ,0, , , ,0, , , ,0,53745.86878,0.002752185427
3238,21,4,,Central,87,673,M,CommExpress,Express - Co Rd 73 P&R - Mpls,673,-1,2022-08-20,3,6:35:00 AM,5:59:00 PM,11:24,12, , , ,0, , , ,0, , , ,0, , , ,0,36366.7289,0.002752185427
3239,21,4,,Central,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.002752185427
3240,21,4,,Central,102,747,P,CommExpress,Plymouth - Express - Station 73  - Reverse Commute,747,-1,2020-09-12,3,5:30:00 AM,7:46:00 PM,14:16,18, , , ,0, , , ,0, , , ,0, , , ,0,56937.62637,0.002752185427
3241,21,4,,Central,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.002752185427
3242,21,4,,Central,112,776,P,CommExpress,Plymouth - Express - Southwest Plymouth,776,-1,2020-09-12,3,6:00:00 AM,7:09:00 PM,13:09,10, , , ,0, , , ,0, , , ,0, , , ,0,61284.06423,0.002752185427
3243,21,4,,Central,113,777,P,CommExpress,Plymouth - Express - NW Plymouth - Station 73,777,-1,2017-04-01,3,5:26:00 AM,7:41:00 PM,14:15,12, , , ,0, , , ,0, , , ,0, , , ,0,50100.3521,0.002752185427
3244,21,4,,Central,118,790,P,CommExpress,Plymouth - Express - Cub Foods - Four Seasons,790,-1,2020-09-12,3,5:45:00 AM,6:49:00 PM,13:04,10, , , ,0, , , ,0, , , ,0, , , ,0,47114.7724,0.002752185427
3245,21,4,,Central,119,795,P,CommExpress,Plymouth - Express - Midday - Northeast Plymouth,795,-1,2020-09-12,3,12:01:00 PM,3:00:00 PM,02:59,2, , , ,0, , , ,0, , , ,0, , , ,0,29944.21458,0.002752185427
3246,21,4,,Central,131,9,M,CoreLoc,Glenwood-Wayzata Blvd-Cedar Lk Rd-36Av S-46 St Sta,9,0,2022-08-20,0,4:25:00 AM,12:40:00 AM,20:15,148,5:26:00 AM,12:38:00 AM,19:12,67,5:26:00 AM,12:47:00 AM,19:21,64, , , ,0, , , ,0,57402.3883,0.002752185427
3247,22,5,,University,2,113,M,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,113,-1,2022-03-26,1,6:51:00 AM,6:20:00 PM,11:29,20, , , ,0, , , ,0, , , ,0, , , ,0,26968.31464,0.01080769243
3248,22,5,,University,3,114,M,CommExpress,Ltd Stop - Excelsior Blvd - Uptown - U of M,114,-1,2022-03-26,1,7:01:00 AM,6:09:00 PM,11:08,28, , , ,0, , , ,0, , , ,0, , , ,0,20379.014,0.01080769243
3249,22,5,,University,6,121,P,Special,U of M - Campus Connector,121,0,2020-09-12,0,7:00:00 AM,2:20:00 AM,19:20,323,8:20:00 AM,2:20:00 AM,18:00,108,9:20:00 AM,12:35:00 AM,15:15,90, , , ,0, , , ,0,13471.66569,0.01080769243
3250,22,5,,University,8,123,P,Special,U of M - 4th Street Circulator,123,0,2020-09-12,0,7:00:00 AM,6:10:00 PM,11:10,67, , , ,0, , , ,0, , , ,0, , , ,0,5978.219217,0.01080769243
3251,22,5,,University,13,2,M,CoreLoc,Franklin Av - Riverside Av - U of M - 8th St SE,2,0,2022-08-20,0,4:47:00 AM,1:22:00 AM,20:35,278,4:39:00 AM,1:27:00 AM,20:48,125,4:39:00 AM,12:56:00 AM,20:17,109, , , ,0, , , ,0,19712.39726,0.01080769243
3252,22,5,,University,22,252,M,CommExpress,Express - 95Av P&R - U of M,252,-1,2021-08-21,4,7:10:00 AM,5:11:00 PM,10:01,10, , , ,0, , , ,0, , , ,0, , , ,0,52764.75256,0.01080769243
3253,22,5,,University,47,465,P,CommExpress,Express - Burnsville - Mpls - U of M,465,-1,2022-09-17,1,6:15:00 AM,10:54:00 PM,16:39,52, , , ,0, , , ,0, , , ,0, , , ,0,68919.02426,0.01080769243
3254,22,5,,University,51,475,P,CommExpress,Express - Apple Valley - Eagan - Mpls - U of M,475,-1,2022-09-17,1,7:03:00 AM,6:58:00 PM,11:55,20, , , ,0, , , ,0, , , ,0, , , ,0,89217.97336,0.01080769243
3255,22,5,,University,57,490,P,CommExpress,Express - Prior Lake - Shakopee - Mpls,490,-1,2022-09-17,1,5:43:00 AM,6:47:00 PM,13:04,14, , , ,0, , , ,0, , , ,0, , , ,0,93736.82515,0.01080769243
3256,22,5,,University,89,695,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,695,-1,2017-04-01,3,6:25:00 AM,6:17:00 PM,11:52,8, , , ,0, , , ,0, , , ,0, , , ,0,91287.38028,0.01080769243
3257,22,5,,University,90,698,P,CommExpress,SW Transit - Express - Chaska - Chanhassen - Mpls,698,-1,2020-09-12,3,5:30:00 AM,7:26:00 PM,13:56,36, , , ,0, , , ,0, , , ,0, , , ,0,113727.8235,0.01080769243
3258,22,5,,University,111,774,P,CommExpress,Plymouth - Express - Station 73,774,-1,2020-09-12,3,6:00:00 AM,6:45:00 PM,12:45,16, , , ,0, , , ,0, , , ,0, , , ,0,54723.76536,0.01080769243
3259,22,5,,University,117,789,M,CommExpress,Maple Grove - Express - Maple Grove Sta - U of M,789,-1,2022-08-20,4,6:55:00 AM,5:20:00 PM,10:25,8, , , ,0, , , ,0, , , ,0, , , ,0,60005.6454,0.01080769243
3260,22,5,,University,145,992,M,Special,Green Line Bus,992,0,2019-08-17,0,6:08:00 AM,10:42:00 AM,04:34,10,7:07:00 AM,12:02:00 PM,04:55,10,7:07:00 AM,12:02:00 PM,04:55,10, , , ,0, , , ,0,36209.7241,0.01080769243
3261,21,4,,Central,10,14,M,CoreLoc,Robbinsdale-West Broadway-Bloomington Av-66St/Ceda,14,0,2022-08-20,0,4:20:00 AM,1:36:00 AM,21:16,228,4:28:00 AM,12:34:00 AM,20:06,92,4:28:00 AM,12:34:00 AM,20:06,92, , , ,0, , , ,0,66218.7541,0.001489596845
3262,21,4,,Central,16,22,M,CoreLoc,Brooklyn Ctr - Lyndale Av N - Cedar - 28 Av S - VA,22,0,2022-08-20,0,4:22:00 AM,1:51:00 AM,21:29,230,5:02:00 AM,1:51:00 AM,20:49,73,5:02:00 AM,1:51:00 AM,20:49,73, , , ,0, , , ,0,60978.40547,0.001489596845
3263,21,4,,Central,32,353,M,CommExpress,Express - Woodbury - St Paul - Mpls,353,-1,2022-03-26,2,5:40:00 AM,6:02:00 PM,12:22,20, , , ,0, , , ,0, , , ,0, , , ,0,62209.89381,0.001489596845
3264,21,4,,Central,33,363,M,CommExpress,Express - Cottage Grove - St Paul - Mpls,363,-1,2022-03-26,2,5:36:00 AM,6:12:00 PM,12:36,16, , , ,0, , , ,0, , , ,0, , , ,0,80736.2497,0.001489596845
3265,21,4,,Central,62,5,M,CoreLoc,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,5,0,2022-03-26,0,3:53:00 AM,1:49:00 AM,21:56,432,3:50:00 AM,1:48:00 AM,21:58,175,3:50:00 AM,1:37:00 AM,21:47,142, , , ,0, , , ,0,58282.58156,0.001489596845
3266,21,4,,Central,97,721,M,SuburbLoc,Ltd Stop - Brooklyn Center - Henn Tech - Mpls,721,0,2022-03-26,0,5:30:00 AM,10:28:00 PM,16:58,108,7:30:00 AM,6:25:00 PM,10:55,44,7:30:00 AM,6:23:00 PM,10:53,44, , , ,0, , , ,0,43531.48456,0.001489596845
3267,21,4,,Central,104,755,M,CommExpress,Ltd Stop - Hwy 55 - Golden Valley Rd - Winnetka Av,755,-1,2022-08-20,4,5:06:00 AM,6:00:00 PM,12:54,36, , , ,0, , , ,0, , , ,0, , , ,0,58165.68192,0.001489596845
3268,21,4,,Central,108,764,M,CommExpress,Express - Winnetka Av - 42nd Av - Mpls,764,-1,2022-03-26,4,7:08:00 AM,5:19:00 PM,10:11,4, , , ,0, , , ,0, , , ,0, , , ,0,43674.23951,0.001489596845
3269,21,4,,Central,138,923,M,BRT,C Line - Penn Av - Brooklyn Center,923,0,2022-08-20,0,4:26:00 AM,1:37:00 AM,21:11,380,4:13:00 AM,1:36:00 AM,21:23,175,4:25:00 AM,1:36:00 AM,21:11,173, , , ,0, , , ,0,22360.39837,0.001489596845
3270,21,4,,Central,139,924,M,BRT, ,0,0,,0,4:02:00 AM,1:47:00 AM,21:45,197,4:02:00 AM,1:47:00 AM,21:45,196,4:02:00 AM,1:47:00 AM,21:45,184, , , ,0, , , ,0,46661.25591,0.001489596845
3271,21,4,,Central,140,94,M,CommExpress,Express - Mpls - St Paul,94,0,2022-03-26,0,4:59:00 AM,7:30:00 PM,14:31,138, , , ,0, , , ,0, , , ,0, , , ,0,37129.61096,0.001489596845
3272,21,4,,Central,143,945,M,Special,Training - Route 5,945,0,2018-05-19,0,4:19:00 AM,1:39:00 AM,21:20,83,4:00:00 AM,2:18:00 AM,22:18,168,4:00:00 AM,2:22:00 AM,22:22,170, , , ,0, , , ,0,54750.73663,0.001489596845
3273,21,4,,Central,144,991,M,Special,Blue Line Bus,991,0,2022-06-11,0,5:03:00 AM,7:48:00 AM,02:45,8,5:03:00 AM,7:48:00 AM,02:45,8,5:03:00 AM,7:49:00 AM,02:46,8, , , ,0, , , ,0,46294.91988,0.001489596845
3274,21,4,,Central,145,992,M,Special,Green Line Bus,992,0,2019-08-17,0,6:08:00 AM,10:42:00 AM,04:34,10,7:07:00 AM,12:02:00 PM,04:55,10,7:07:00 AM,12:02:00 PM,04:55,10, , , ,0, , , ,0,36209.7241,0.001489596845
3275,13,30,17,Downtown,14,21,M,CoreLoc,Uptown - Lake St - Midway - Selby  Av,21,0,2022-08-20,0,4:00:00 AM,2:16:00 AM,22:16,466,3:54:00 AM,2:09:00 AM,22:15,197,4:02:00 AM,1:09:00 AM,21:07,167, , , ,0, , , ,0,37675.27667,0.002067685513
3276,13,30,17,Downtown,25,275,M,CommExpress,Express - Co Rd 14 P&R - St Paul,275,-1,2021-08-21,4,6:03:00 AM,5:11:00 PM,11:08,12, , , ,0, , , ,0, , , ,0, , , ,0,58969.25471,0.002067685513
3277,13,30,17,Downtown,26,294,M,CommExpress,Express - Oakdale - Stillwater - St Paul,294,-1,2021-12-04,2,6:09:00 AM,5:24:00 PM,11:15,4, , , ,0, , , ,0, , , ,0, , , ,0,68348.64226,0.002067685513
3278,13,30,17,Downtown,32,353,M,CommExpress,Express - Woodbury - St Paul - Mpls,353,-1,2022-03-26,2,5:40:00 AM,6:02:00 PM,12:22,20, , , ,0, , , ,0, , , ,0, , , ,0,62209.89381,0.002067685513
3279,13,30,17,Downtown,33,363,M,CommExpress,Express - Cottage Grove - St Paul - Mpls,363,-1,2022-03-26,2,5:36:00 AM,6:12:00 PM,12:36,16, , , ,0, , , ,0, , , ,0, , , ,0,80736.2497,0.002067685513
3280,13,30,17,Downtown,54,480,P,CommExpress,Express - Apple Valley - Eagan - St Paul,480,-1,2022-05-21,1,5:13:00 AM,6:56:00 PM,13:43,15, , , ,0, , , ,0, , , ,0, , , ,0,79307.38754,0.002067685513
3281,13,30,17,Downtown,56,489,P,CommExpress,St Paul - Eagan - Reverse Commuter,489,0,2017-04-01,0,6:11:00 AM,5:48:00 PM,11:37,6, , , ,0, , , ,0, , , ,0, , , ,0,51383.30857,0.002067685513
3282,13,30,17,Downtown,69,54,M,CoreLoc,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,54,0,2021-12-04,0,3:00:00 AM,12:53:00 AM,21:53,304,3:00:00 AM,12:54:00 AM,21:54,136,3:00:00 AM,1:04:00 AM,22:04,108, , , ,0, , , ,0,54784.61529,0.002067685513
3283,13,30,17,Downtown,77,61,M,CoreLoc,E Hennepin Av - Larpenteur Av - Arcade St,61,0,2022-08-20,0,4:47:00 AM,11:30:00 PM,18:43,141,6:31:00 AM,9:05:00 PM,14:34,27, , , ,0, , , ,0, , , ,0,50837.04398,0.002067685513
