Route,year,month,riders,date,wd,wd2,RouteClass,RRoute,dscp,NumOfWdays,avg_riders,gas_price,n
763,2017,6,4415,2017-06-01,22,22,CommExpress,763,Express-85th Av-Brookdale Dr-Humboldt-Dupont-Mpls,22,200.6818181818182,2.2595,44
763,2017,7,4607,2017-07-03,20,20,CommExpress,763,Express-85th Av-Brookdale Dr-Humboldt-Dupont-Mpls,20,230.35,2.2282,44
763,2017,8,4912,2017-08-01,23,23,CommExpress,763,Express-85th Av-Brookdale Dr-Humboldt-Dupont-Mpls,23,213.56521739130434,2.299,44
764,2014,1,4513,2014-01-02,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,205.13636363636363,3.218,44
764,2014,2,4825,2014-02-03,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,241.25,3.29025,44
764,2014,3,4784,2014-03-03,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,227.8095238095238,3.5058,44
764,2014,4,4770,2014-04-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,216.8181818181818,3.51675,44
764,2014,5,4896,2014-05-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,233.14285714285714,3.49525,44
764,2014,6,4281,2014-06-02,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,203.85714285714286,3.5444,44
764,2014,7,4642,2014-07-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,211,3.4505,44
764,2014,8,4470,2014-08-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,212.85714285714286,3.33725,44
764,2014,9,5096,2014-09-02,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,242.66666666666666,3.2638000000000003,44
764,2014,10,5631,2014-10-01,23,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,23,244.82608695652175,3.0495,44
764,2014,11,4433,2014-11-03,18,19,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,18,246.27777777777777,2.85825,44
764,2014,12,4298,2014-12-01,20,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,214.9,2.407,44
764,2015,1,4756,2015-01-02,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,226.47619047619048,1.9565000000000001,44
764,2015,2,4849,2015-02-02,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,242.45,2.156,44
764,2015,3,5408,2015-03-02,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,245.8181818181818,2.3806,44
764,2015,4,5279,2015-04-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,239.95454545454547,2.30925,44
764,2015,5,4816,2015-05-01,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,240.8,2.541,44
764,2015,6,5193,2015-06-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,236.04545454545453,2.6498,44
764,2015,7,4960,2015-07-01,22,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,225.45454545454547,2.6855,44
764,2015,8,4912,2015-08-03,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,233.9047619047619,2.5606,44
764,2015,9,4934,2015-09-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,234.95238095238096,2.286,44
764,2015,10,4940,2015-10-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,224.54545454545453,2.38875,44
764,2015,11,4089,2015-11-02,19,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,19,215.21052631578948,2.1304,44
764,2015,12,4184,2015-12-01,21,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,199.23809523809524,1.8845,44
764,2016,1,4192,2016-01-04,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,209.6,1.7545,44
764,2016,2,4382,2016-02-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,208.66666666666666,1.6052,44
764,2016,3,4476,2016-03-01,23,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,23,194.6086956521739,1.95075,44
764,2016,4,4313,2016-04-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,205.38095238095238,1.9625,44
764,2016,5,4372,2016-05-02,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,208.1904761904762,2.1708000000000003,44
764,2016,6,4605,2016-06-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,209.3181818181818,2.25325,44
764,2016,7,3933,2016-07-01,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,196.65,2.1165,44
764,2016,8,4951,2016-08-01,23,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,23,215.2608695652174,2.1438,44
764,2016,9,4524,2016-09-01,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,215.42857142857142,2.1715,44
764,2016,10,4592,2016-10-03,21,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,218.66666666666666,2.1396,44
764,2016,11,4192,2016-11-01,20,21,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,209.6,1.99075,44
764,2016,12,3910,2016-12-01,21,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,21,186.1904761904762,2.107,44
764,2017,1,4367,2017-01-02,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,198.5,2.3032,44
764,2017,2,4314,2017-02-01,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,215.7,2.25975,44
764,2017,3,4848,2017-03-01,23,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,23,210.7826086956522,2.253,44
764,2017,4,4190,2017-04-03,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,209.5,2.30075,44
764,2017,5,4652,2017-05-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,211.45454545454547,2.2923999999999998,44
764,2017,6,4549,2017-06-01,22,22,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,22,206.77272727272728,2.2595,44
764,2017,7,3786,2017-07-03,20,20,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,20,189.3,2.2282,44
764,2017,8,4375,2017-08-01,23,23,CommExpress,764,Express - Winnetka Av - 42nd Av - Mpls,23,190.2173913043478,2.299,44
766,2014,1,42053,2014-01-02,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,1911.5,3.218,44
766,2014,2,42454,2014-02-03,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,2122.7,3.29025,44
766,2014,3,44696,2014-03-03,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,2128.3809523809523,3.5058,44
766,2014,4,47872,2014-04-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,2176,3.51675,44
766,2014,5,43379,2014-05-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,2065.6666666666665,3.49525,44
766,2014,6,42586,2014-06-02,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,2027.904761904762,3.5444,44
766,2014,7,44243,2014-07-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,2011.0454545454545,3.4505,44
766,2014,8,34931,2014-08-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,1663.3809523809523,3.33725,44
766,2014,9,17981,2014-09-02,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,856.2380952380952,3.2638000000000003,44
766,2014,10,18231,2014-10-01,23,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,23,792.6521739130435,3.0495,44
766,2014,11,12967,2014-11-03,18,19,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,18,720.3888888888889,2.85825,44
766,2014,12,13577,2014-12-01,20,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,678.85,2.407,44
766,2015,1,14008,2015-01-02,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,667.047619047619,1.9565000000000001,44
766,2015,2,13837,2015-02-02,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,691.85,2.156,44
766,2015,3,15249,2015-03-02,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,693.1363636363636,2.3806,44
766,2015,4,15083,2015-04-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,685.5909090909091,2.30925,44
766,2015,5,11928,2015-05-01,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,596.4,2.541,44
766,2015,6,12409,2015-06-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,564.0454545454545,2.6498,44
766,2015,7,14075,2015-07-01,22,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,639.7727272727273,2.6855,44
766,2015,8,13490,2015-08-03,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,642.3809523809524,2.5606,44
766,2015,9,14960,2015-09-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,712.3809523809524,2.286,44
766,2015,10,15143,2015-10-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,688.3181818181819,2.38875,44
766,2015,11,13111,2015-11-02,19,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,19,690.0526315789474,2.1304,44
766,2015,12,13414,2015-12-01,21,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,638.7619047619048,1.8845,44
766,2016,1,13448,2016-01-04,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,672.4,1.7545,44
766,2016,2,14233,2016-02-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,677.7619047619048,1.6052,44
766,2016,3,15037,2016-03-01,23,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,23,653.7826086956521,1.95075,44
766,2016,4,14145,2016-04-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,673.5714285714286,1.9625,44
766,2016,5,13082,2016-05-02,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,622.952380952381,2.1708000000000003,44
766,2016,6,14420,2016-06-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,655.4545454545455,2.25325,44
766,2016,7,12628,2016-07-01,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,631.4,2.1165,44
766,2016,8,14262,2016-08-01,23,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,23,620.0869565217391,2.1438,44
766,2016,9,14695,2016-09-01,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,699.7619047619048,2.1715,44
766,2016,10,14813,2016-10-03,21,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,705.3809523809524,2.1396,44
766,2016,11,14075,2016-11-01,20,21,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,703.75,1.99075,44
766,2016,12,12261,2016-12-01,21,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,21,583.8571428571429,2.107,44
766,2017,1,13176,2017-01-02,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,598.9090909090909,2.3032,44
766,2017,2,12566,2017-02-01,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,628.3,2.25975,44
766,2017,3,14266,2017-03-01,23,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,23,620.2608695652174,2.253,44
766,2017,4,13157,2017-04-03,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,657.85,2.30075,44
766,2017,5,13691,2017-05-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,622.3181818181819,2.2923999999999998,44
766,2017,6,12768,2017-06-01,22,22,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,22,580.3636363636364,2.2595,44
766,2017,7,11737,2017-07-03,20,20,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,20,586.85,2.2282,44
766,2017,8,12870,2017-08-01,23,23,CommExpress,766,Express - Anoka -  Champlin - W River Rd - Mpls,23,559.5652173913044,2.299,44
768,2014,8,4373,2014-08-25,5,5,CommExpress,768,Express - Noble P&R - Mpls,5,874.6,3.33725,37
768,2014,9,23919,2014-09-02,21,21,CommExpress,768,Express - Noble P&R - Mpls,21,1139,3.2638000000000003,37
768,2014,10,29242,2014-10-01,23,23,CommExpress,768,Express - Noble P&R - Mpls,23,1271.391304347826,3.0495,37
768,2014,11,26662,2014-11-03,18,19,CommExpress,768,Express - Noble P&R - Mpls,18,1481.2222222222222,2.85825,37
768,2014,12,27229,2014-12-01,20,22,CommExpress,768,Express - Noble P&R - Mpls,20,1361.45,2.407,37
768,2015,1,29229,2015-01-02,21,21,CommExpress,768,Express - Noble P&R - Mpls,21,1391.857142857143,1.9565000000000001,37
768,2015,2,28930,2015-02-02,20,20,CommExpress,768,Express - Noble P&R - Mpls,20,1446.5,2.156,37
768,2015,3,31896,2015-03-02,22,22,CommExpress,768,Express - Noble P&R - Mpls,22,1449.8181818181818,2.3806,37
768,2015,4,32353,2015-04-01,22,22,CommExpress,768,Express - Noble P&R - Mpls,22,1470.590909090909,2.30925,37
768,2015,5,29916,2015-05-01,20,20,CommExpress,768,Express - Noble P&R - Mpls,20,1495.8,2.541,37
768,2015,6,32446,2015-06-01,22,22,CommExpress,768,Express - Noble P&R - Mpls,22,1474.8181818181818,2.6498,37
768,2015,7,31350,2015-07-01,22,23,CommExpress,768,Express - Noble P&R - Mpls,22,1425,2.6855,37
768,2015,8,30080,2015-08-03,21,21,CommExpress,768,Express - Noble P&R - Mpls,21,1432.3809523809523,2.5606,37
768,2015,9,32938,2015-09-01,21,21,CommExpress,768,Express - Noble P&R - Mpls,21,1568.4761904761904,2.286,37
768,2015,10,34387,2015-10-01,22,22,CommExpress,768,Express - Noble P&R - Mpls,22,1563.0454545454545,2.38875,37
768,2015,11,28834,2015-11-02,19,20,CommExpress,768,Express - Noble P&R - Mpls,19,1517.578947368421,2.1304,37
768,2015,12,29393,2015-12-01,21,22,CommExpress,768,Express - Noble P&R - Mpls,21,1399.6666666666667,1.8845,37
